freq,vs
76.0,1.6480741930574081e-15
76.0,3.783357365123797e-15
76.0,6.459390623382204e-16
76.0,6.85282648711342
76.0,1.5594667449631001
76.0,0.6231346350565276
76.0,0.6231346350565328
76.0,0.7672907321969625
76.0,0.7120804277298383
76.0,0.4801828014823018
76.0,0.45857932246976035
76.0,0.34159774090449047
78.0,1.8754177929042234e-16
78.0,1.9216743967953795e-15
78.0,0.013738981599471792
78.0,9.328291978704854
78.0,1.5544057117242533
78.0,0.6592644601965275
78.0,0.6592644601965315
78.0,1.2286576994471372
78.0,0.753211082460177
78.0,0.7066552836181342
78.0,0.4767360154856918
78.0,0.45082811008697116
78.0,0.3364015741597342
80.0,3.0537699935673676e-13
80.0,1.2953590621977802e-11
80.0,2.328512582634301e-07
80.0,2.0597876427413492e-07
80.0,6.033911192084957
80.0,1.5476167515627623
80.0,0.7115616457731833
80.0,0.711561645773182
80.0,0.9309276671111384
80.0,0.7419591953870799
80.0,0.6949848212652054
80.0,0.4739308383130056
80.0,0.44377716347570184
80.0,0.3314522139679787
82.0,3.439258487378981e-10
82.0,4.843227055343691
82.0,1.5388761037580743
82.0,0.7762217598914053
82.0,0.776221759891402
82.0,0.813268018354866
82.0,0.7304890874879112
82.0,0.6735127961294853
82.0,0.4712233567294921
82.0,0.4372681963235617
82.0,0.32683678262469296
84.0,0.04459709013351019
84.0,0.04459709017673635
84.0,4.185806760204174
84.0,1.526984811425778
84.0,0.8542164004276452
84.0,0.8542164004276552
84.0,0.7681211074733879
84.0,0.7128567420222859
84.0,0.64174445366029
84.0,0.46839964716985233
84.0,0.4310091998081013
84.0,0.32259681148281916
86.0,0.09195727277124048
86.0,0.09195727275014239
86.0,3.755342618680049
86.0,0.9510237436442106
86.0,0.951023743644253
86.0,1.509826040679461
86.0,0.7546759202455752
86.0,0.6917912397526936
86.0,0.6084530748180088
86.0,0.4653681285776526
86.0,0.4247560244569841
86.0,0.3187427246873753
88.0,5.151026252593126e-12
88.0,0.040589533657282066
88.0,0.040589533567921776
88.0,3.4437539642064863
88.0,1.0778925551489231
88.0,1.0778925551489276
88.0,1.4831027482933987
88.0,0.15870903249157545
88.0,0.7497838415230438
88.0,0.6715543039566092
88.0,0.5807298914795523
88.0,0.46210084999707746
88.0,0.41836295833174353
90.0,8.697646841393018e-14
90.0,0.14942853913505028
90.0,0.1494285391351035
90.0,0.045193206323175646
90.0,3.1982232032813207
90.0,1.2585974883619788
90.0,1.2585974883619802
90.0,1.4376928634025128
90.0,0.7471986129738769
90.0,0.6517732013950044
90.0,0.5593629723970358
90.0,0.45861136814008396
90.0,0.41179571504260243
92.0,8.586981914854631e-14
92.0,3.8515139471039986e-14
92.0,2.044121037741851e-15
92.0,1.2264726226450732e-14
92.0,5.496518548826942e-13
92.0,1.3705015721557766e-13
92.0,0.038459321699839046
92.0,2.969987825898651
92.0,1.5512199151471089
92.0,1.5512199151470998
92.0,1.3594032488441101
92.0,0.7452751780571804
92.0,0.632089395173943
92.0,0.5431749959626514
92.0,0.4549373618611718
92.0,0.40511790111591917
94.0,2.273678297032885e-12
94.0,3.3720191887230464
94.0,2.174247744620019
94.0,2.1742477446200184
94.0,2.3250118921877996
94.0,1.2571700075926788
94.0,0.743386355432565
94.0,0.6126552761378273
94.0,0.5308484461052674
94.0,0.45112240353373373
94.0,0.39845367720882546
96.0,3.1887464221887747e-12
96.0,0.14312193020751152
96.0,0.1431219302074708
96.0,2.8987579100477845
96.0,1.9015666236703819
96.0,1.621780606536777
96.0,1.1692754146132498
96.0,0.7411898874756486
96.0,0.5938743619747678
96.0,0.5212972105863973
96.0,0.44720215916740086
96.0,0.391942011816418
98.0,6.226292551200187e-14
98.0,3.113146275600291e-14
98.0,4.6083957408717404e-14
98.0,0.2236564518542122
98.0,0.22365645185417668
98.0,2.742227260442923
98.0,1.752885724160707
98.0,1.3276148584596508
98.0,1.1047461855363006
98.0,0.7384315968899726
98.0,0.5761761619193698
98.0,0.5137006679741827
98.0,0.443200045348056
98.0,0.38570174232089605
100.0,4.646532416758571e-13
