freq,vs
34.0,4.742340662867562e-13
34.0,2.1601532994784955
34.0,2.1601532994784223
34.0,2.511574098922963
34.0,0.2709209859487662
34.0,0.27092098594874375
34.0,2.2721973136793427
34.0,1.6195209792483325
34.0,1.19686057307515
34.0,1.051548169335622
34.0,0.9961793152320966
34.0,0.9381188363141042
34.0,0.7625677265405838
34.0,0.7624123109922681
34.0,0.7089423108254602
34.0,0.7001657718342589
34.0,0.6954525775242316
34.0,0.6227450961567453
34.0,0.5534225663668403
34.0,0.48351455074797167
34.0,0.45433736432757416
34.0,0.4154793672449898
34.0,0.4152828388744478
34.0,0.39255812144329727
34.0,0.3924883090412158
35.0,7.284679710611708e-12
35.0,1.2483121680739209e-13
35.0,0.12640760404183657
35.0,0.12640760404595974
35.0,0.30049254193945873
35.0,0.3004925419394131
35.0,3.382981362746408
35.0,3.3829813627457033
35.0,2.4366827119113146
35.0,1.4608329228219912
35.0,1.362961473433127
35.0,1.0735197765231725
35.0,0.9958154464431533
35.0,0.9603305655514088
35.0,0.9181878779927716
35.0,0.7508305746448936
35.0,0.7506410931118832
35.0,0.6887567701587014
35.0,0.6122006075808809
35.0,0.5903807127409737
35.0,0.5716349373593623
35.0,0.5272198366383961
35.0,0.4720845487319195
35.0,0.4515497343890815
35.0,0.40961806533911027
35.0,0.4096060505752472
35.0,0.394442503075369
36.0,2.5393509020556345e-12
36.0,1.457855258986901e-10
36.0,8.340770700785283e-11
36.0,1.661727983145882e-11
36.0,5.958146558161344e-11
36.0,0.045451380682899584
36.0,0.04545138060927918
36.0,2.360720268743049
36.0,2.1939356251863518
36.0,1.274055728049189
36.0,1.1649484540936208
36.0,0.9972054704470972
36.0,0.970547085330379
36.0,0.9388947516607699
36.0,0.8973216181678224
36.0,0.7382730080600122
36.0,0.7380177840338793
36.0,0.6735590689186398
36.0,0.5819786661456998
36.0,0.5238639799656325
36.0,0.47076210372417804
36.0,0.45236511847056365
36.0,0.42029231655609856
36.0,0.42026108670068335
37.0,3.618426171131363e-11
37.0,8.985829025565947e-11
37.0,38.92557965525567
37.0,0.1757523192460192
37.0,0.17575231923955667
37.0,2.524792803687227
37.0,2.375771523026404
37.0,1.5275274146310287
37.0,0.2682259064777914
37.0,1.3113071086838728
37.0,1.1125490410189098
37.0,1.030528941428619
37.0,0.9524683698768034
37.0,0.9495275451681785
37.0,0.8823635577327928
37.0,0.8619819074360451
37.0,0.7247453590465451
37.0,0.7244055140270247
37.0,0.6591093732933955
37.0,0.5675793676461205
37.0,0.5153897886267041
37.0,0.46847257577454604
37.0,0.45274506997229536
37.0,0.4191546894165375
37.0,0.41914231205273506
38.0,3.8224802176737945e-10
38.0,0.25384044938519307
38.0,0.25384044938528894
38.0,2.358564952651422
38.0,2.3330948648074745
38.0,2.1142142457424438
38.0,0.27459044828296125
38.0,0.27459044828217827
38.0,1.3781697768929257
38.0,1.1840190414573204
38.0,1.0627209738984027
38.0,0.9868020610064527
38.0,0.9426575969612621
38.0,0.9370638378702498
38.0,0.8395324245658519
38.0,0.8318858354266964
38.0,0.7103688690001034
38.0,0.7099027486125219
38.0,0.6448252602440255
38.0,0.5559467404183399
38.0,0.5091917206853336
38.0,0.46722794363819725
38.0,0.45349396904468736
38.0,0.4208004111725311
38.0,0.42079166644791915
39.0,4.5342587697878224e-13
39.0,2.6672110410519734e-13
39.0,1.6477573620365442e-10
39.0,1.355648340182894e-10
39.0,0.33567744482686274
39.0,0.33567744482686246
39.0,2.298738591066049
39.0,2.2204290196062826
39.0,0.27902205650971335
39.0,0.27902205653242257
39.0,1.6318193279837254
39.0,1.306227679560337
39.0,1.1283848316027734
39.0,1.036942372891334
39.0,0.967563048626284
39.0,0.9373397964853635
39.0,0.9281374628562178
39.0,0.8156334157843163
39.0,0.8118754928547105
39.0,0.6951874172084027
39.0,0.694544316815001
39.0,0.6305632702202154
39.0,0.545926939079098
39.0,0.5041172253490008
39.0,0.4664052173260111
39.0,0.4543598464548211
39.0,0.42283249535302536
39.0,0.42282513210491995
40.0,1.1364000722047925e-11
40.0,5.384184168740014e-11
40.0,7.673651122298525e-10
40.0,0.4333517679156349
40.0,0.4333517679159404
40.0,2.267363178791077
40.0,2.1693608356617937
40.0,0.2823459520117504
40.0,0.2823459520087792
40.0,0.27762668258648177
40.0,0.27762668260257684
40.0,1.3998895276308165
40.0,1.256292710467688
40.0,1.0856945333193695
40.0,1.016168478931857
40.0,0.9545655895149995
40.0,0.9331586241992484
40.0,0.9197610913638196
40.0,0.7983306974542076
40.0,0.7962622536795668
40.0,0.6787838516026672
40.0,0.6779024496717062
40.0,0.6162026302413492
40.0,0.5369243670162965
40.0,0.49970305326294584
40.0,0.46579661455259885
40.0,0.45526141709788626
40.0,0.4248202397680227
40.0,0.4248133621893776
41.0,1.7219995706488702e-09
41.0,1.3967418614256734e-10
41.0,0.5303749366735936
41.0,0.5303749366735967
41.0,2.2378544384203494
41.0,2.13768918931853
41.0,0.28547174171682227
41.0,0.285471741718694
41.0,0.2861911376673176
41.0,0.28619113765286897
