freq,vs
2.0,5.676481976968421e-12
2.0,1.6774326797894534
2.0,0.21598054122896432
2.0,0.038997919140890375
2.0,0.03899791927490874
2.0,0.06874415192818563
2.0,0.06594618328579806
2.0,0.021260024374112316
2.0,0.02125990704007953
4.0,1.0509508371664052e-12
4.0,1.8349836950466697e-12
4.0,1.0799324870760221e-08
4.0,7.030541215951682e-08
4.0,2.4445264818103858e-09
4.0,8.3254353200096e-09
4.0,1.677371137810906
4.0,0.3156410165675678
4.0,0.04434606722970945
4.0,0.04434605964263272
4.0,0.12765967561779362
4.0,0.0948519236156453
4.0,0.0926811577882967
6.0,1.1315514976974339e-14
6.0,2.4183850063476706e-11
6.0,1.6772686546196318
6.0,0.37243712800377116
6.0,0.07290058731721752
6.0,0.07290058731716961
6.0,0.13186341886091552
6.0,0.1143466167047631
6.0,0.11279746695310357
8.0,1.1445009662906688e-14
8.0,1.9336317695321825e-15
8.0,3.451955917793275e-13
8.0,9.13975415361221e-10
8.0,1.6210274748040543e-09
8.0,1.3512268012146679e-08
8.0,1.6771296720400046
8.0,0.42050796182191325
8.0,0.27604571321930377
8.0,0.14366220342385616
8.0,0.13065618476397742
8.0,0.12942253625445083
10.0,1.4491491367966166e-14
10.0,1.5796976559180677e-08
10.0,4.224970742865051e-09
10.0,4.3103626418776113e-07
10.0,1.0997338221500404e-06
10.0,1.6769499285509042
10.0,0.46064404476695425
10.0,0.08426215787111506
10.0,0.08426215785501263
10.0,0.20472310509968206
10.0,0.15546145506862383
10.0,0.14480366094552036
10.0,0.14377231258522086
12.0,2.7786341847375524e-09
12.0,1.256572286603792e-09
12.0,1.504248011814078e-08
12.0,1.9965763911033045e-08
12.0,2.255315077917207e-08
12.0,1.676726786925208
12.0,0.4947430690205114
12.0,0.1087696678882506
12.0,0.1087696678880074
12.0,0.1980578568317863
12.0,0.16651013326621336
12.0,0.15737312189154706
12.0,0.15647272871809645
14.0,3.8284554926688754e-14
14.0,2.6092396665418083e-13
14.0,1.2044030186329682e-16
14.0,2.5635323602882257e-10
14.0,4.45340060800785e-10
14.0,3.602393762114439e-10
14.0,9.58578892882644e-10
14.0,1.6764531460972643
14.0,0.5239062995761982
14.0,0.200171297894604
14.0,0.17675012885581884
14.0,0.16872215078185643
14.0,0.167896518311776
16.0,6.077041618137088e-15
16.0,7.172958676988753e-10
16.0,1.6761338836800292
16.0,0.5485162071778583
16.0,0.34925476152716506
16.0,0.09808195402793655
16.0,0.09808195400759376
16.0,0.2048702166222491
16.0,0.18623808663911948
16.0,0.17908676936379173
16.0,0.17828716111822898
18.0,3.1415175118155427e-14
18.0,1.2460027262053455e-14
18.0,6.158862885443962e-14
18.0,8.871241068741675e-09
18.0,1.6757277370915604
18.0,0.5672992848981259
18.0,0.08635168969716105
18.0,0.08635168969794034
18.0,0.11502827147098171
18.0,0.11502827147128707
18.0,0.2913083912365805
18.0,0.21037795846989554
18.0,0.19502562044434238
18.0,0.18862885117086853
18.0,0.18781256083555184
20.0,1.8217857443545953e-14
20.0,8.084318139240227e-11
20.0,1.3955388453137978e-07
20.0,1.674986032365825
20.0,0.13146733557675538
20.0,0.1314673355767893
20.0,0.5634507969126523
20.0,0.09678533433526397
20.0,0.09678533433530746
20.0,0.270928627365378
20.0,0.2155417786651483
20.0,0.20298612861268298
20.0,0.19744561445058267
20.0,0.19656867811296552
22.0,9.236104459346458e-15
22.0,4.486107880254e-14
22.0,2.933643106490419e-10
22.0,1.6754140416212624
22.0,0.14957493811333542
22.0,0.14957493811332626
22.0,0.6576267069290117
22.0,0.10417108221216313
22.0,0.10417108221088932
22.0,0.276428418558938
22.0,0.225283018181617
22.0,0.21235346386726167
22.0,0.20594119731105276
22.0,0.2049605458776122
24.0,5.044073670120872e-16
24.0,4.878638307646373e-15
24.0,4.4467429585827514e-10
24.0,4.275788831350177
24.0,1.6746847146432784
24.0,0.11483058194742388
24.0,0.1148305819474743
24.0,0.6502903177552946
24.0,0.27003744270593244
24.0,0.2294236896780697
24.0,0.21885462742907463
24.0,0.21351464429148698
24.0,0.21247911036297476
26.0,8.912807179903249e-15
26.0,3.208610584765023e-15
26.0,1.1232343548387294e-11
26.0,7.371753257721693e-07
26.0,3.33052028920807e-08
26.0,1.6740828836649706
26.0,0.12555865358799073
26.0,0.1255586535880059
26.0,0.6612313322511675
26.0,0.13486356434671798
26.0,0.13486356434881341
26.0,0.4813732369697075
26.0,0.26965937980199567
26.0,0.23484879641959364
26.0,0.2256058348104351
26.0,0.220731403846859
28.0,2.157874266271609e-14
28.0,9.930040871332076e-15
28.0,8.015941636277331e-09
28.0,7.176016073826476e-10
28.0,7.234212522921344e-07
28.0,1.6734502871363512
28.0,0.13678109546425504
28.0,0.13678109546422557
28.0,0.6735538023008614
28.0,0.150446993197058
28.0,0.15044699319422125
28.0,0.39620018007926433
28.0,0.2709743509792223
28.0,0.2402247725562202
28.0,0.23203471400742814
28.0,0.22752607018604482
28.0,0.22624957969356793
30.0,9.336636510639534e-10
